business_id,month,leads_in,opportunities,proposals_sent,deals_closed,pipeline_value
UAE_018,2024-06,104,41,20,1,110982
UAE_018,2024-07,16,6,3,1,8950
UAE_018,2024-08,33,13,6,1,10205
UAE_018,2024-09,61,24,12,1,61531
UAE_018,2024-10,50,20,10,1,21136
UAE_018,2024-11,43,17,8,1,23226
UAE_018,2024-12,14,5,2,1,14822
UAE_018,2025-01,55,22,11,1,17057
UAE_018,2025-02,33,13,6,1,38206
UAE_018,2025-03,49,19,9,1,28368
UAE_018,2025-04,20,8,4,1,18758
UAE_018,2025-05,26,10,5,1,11459
UAE_018,2025-06,30,12,6,1,19486
UAE_018,2025-07,95,38,19,3,56308
UAE_018,2025-08,18,7,3,1,16295
UAE_018,2025-09,48,19,9,1,28980
UAE_018,2025-10,29,11,5,1,29004
UAE_018,2025-11,63,25,12,1,27721
UAE_018,2025-12,29,11,5,1,17681
UAE_019,2023-01,70,28,14,1,57036
UAE_019,2023-02,64,25,12,1,57824
UAE_019,2023-03,28,11,5,1,38671
UAE_019,2023-04,76,30,15,1,104974
UAE_019,2023-05,90,36,18,3,52497
UAE_019,2023-06,72,28,14,1,89960
UAE_019,2023-07,67,26,13,2,58109
UAE_019,2023-08,80,32,16,2,86359
UAE_019,2023-09,21,8,4,1,17376
UAE_019,2023-10,43,17,8,1,43433
UAE_019,2023-11,68,27,13,1,94457
UAE_019,2023-12,70,28,14,1,41135
UAE_019,2024-01,48,19,9,1,64326
UAE_019,2024-02,32,12,6,1,32165
UAE_019,2024-03,26,10,5,1,32975
UAE_019,2024-04,67,26,13,2,42479
UAE_019,2024-05,57,22,11,1,35407
UAE_019,2024-06,46,18,9,1,17160
UAE_019,2024-07,36,14,7,1,31434
UAE_019,2024-08,41,16,8,1,32114
UAE_019,2024-09,34,13,6,1,19684
UAE_019,2024-10,44,17,8,1,33637
UAE_019,2024-11,18,7,3,1,14811
UAE_019,2024-12,12,4,2,1,7467
UAE_019,2025-01,16,6,3,1,12016
UAE_019,2025-02,56,22,11,1,67516
UAE_019,2025-03,11,4,2,1,13872
UAE_019,2025-04,45,18,9,1,23878
UAE_019,2025-05,35,14,7,1,31048
UAE_019,2025-06,26,10,5,1,11903
UAE_019,2025-07,78,31,15,1,79439
UAE_019,2025-08,101,40,20,2,141205
UAE_019,2025-09,93,37,18,1,58692
UAE_019,2025-10,80,32,16,2,79525
UAE_019,2025-11,94,37,18,2,36005
UAE_019,2025-12,74,29,14,2,90192
UAE_020,2023-01,219,87,43,7,1988566
UAE_020,2023-02,229,91,45,6,1938155
UAE_020,2023-03,396,158,79,13,3592725
UAE_020,2023-04,474,189,94,7,3137224
UAE_020,2023-05,204,81,40,8,1563420
UAE_020,2023-06,405,162,81,12,3674109
UAE_020,2023-07,750,300,150,26,4692405
UAE_020,2023-08,246,98,49,8,845418
UAE_020,2023-09,203,81,40,6,1439142
UAE_020,2023-10,193,77,38,6,880681
UAE_020,2023-11,376,150,75,14,3234759
UAE_020,2023-12,157,62,31,2,459625
UAE_020,2024-01,191,76,38,7,1514821
UAE_020,2024-02,348,139,69,8,1836394
UAE_020,2024-03,372,148,74,11,1891571
UAE_020,2024-04,142,56,28,4,548891
UAE_020,2024-05,160,64,32,5,639485
UAE_020,2024-06,360,144,72,11,2209697
UAE_020,2024-07,606,242,121,16,2574993
UAE_020,2024-08,714,285,142,26,2007500
UAE_020,2024-09,591,236,118,13,3947446
UAE_020,2024-10,226,90,45,7,1160050
UAE_020,2024-11,447,178,89,15,1409715
UAE_020,2024-12,368,147,73,13,3069706
UAE_020,2025-01,178,71,35,3,1049153
UAE_020,2025-02,407,162,81,14,2609554
UAE_020,2025-03,442,176,88,11,1234120
UAE_020,2025-04,104,41,20,3,457411
UAE_020,2025-05,299,119,59,11,2337601
UAE_020,2025-06,670,268,134,16,4868710
UAE_020,2025-07,200,80,40,7,1406355
UAE_020,2025-08,544,217,108,21,2986412
UAE_020,2025-09,446,178,89,15,3835666
UAE_020,2025-10,482,192,96,7,3854931
UAE_020,2025-11,162,64,32,3,1451729
UAE_020,2025-12,358,143,71,10,1826104
UAE_021,2023-01,466,186,93,10,4462960
UAE_021,2023-02,1045,418,209,17,8259834
UAE_021,2023-03,474,189,94,12,7513356
UAE_021,2023-04,1120,448,224,34,12241712
UAE_021,2023-05,684,273,136,13,7310688
UAE_021,2023-06,1284,513,256,33,24273508
UAE_021,2023-07,452,180,90,13,7643327
UAE_021,2023-08,789,315,157,23,7122187
UAE_021,2023-09,890,356,178,30,10939573
UAE_021,2023-10,525,210,105,8,12094387
UAE_021,2023-11,676,270,135,11,12621347
UAE_021,2023-12,727,290,145,21,9868755
UAE_021,2024-01,409,163,81,10,4447050
UAE_021,2024-02,727,290,145,20,12136447
UAE_021,2024-03,1698,679,339,61,37144192
UAE_021,2024-04,742,296,148,16,11262817
UAE_021,2024-05,657,262,131,26,5923400
UAE_021,2024-06,372,148,74,13,7722019
UAE_021,2024-07,985,394,197,29,10377349
UAE_021,2024-08,1097,438,219,22,7611664
UAE_021,2024-09,1576,630,315,51,16460715
UAE_021,2024-10,1568,627,313,37,21339324
UAE_021,2024-11,1004,401,200,24,15394173
UAE_021,2024-12,869,347,173,18,17880535
UAE_021,2025-01,460,184,92,10,7735496
UAE_021,2025-02,620,248,124,21,13580973
UAE_021,2025-03,806,322,161,28,9959801
UAE_021,2025-04,635,254,127,16,8832014
UAE_021,2025-05,1073,429,214,17,22717849
UAE_021,2025-06,830,332,166,28,6393838
UAE_021,2025-07,861,344,172,19,19164047
UAE_021,2025-08,833,333,166,32,5422262
UAE_021,2025-09,956,382,191,18,15750348
UAE_021,2025-10,1157,462,231,41,15693548
UAE_021,2025-11,664,265,132,25,4218519
UAE_021,2025-12,456,182,91,16,10143476
UAE_022,2023-01,21,8,4,1,12342
UAE_022,2023-02,15,6,3,1,11467
UAE_022,2023-03,55,22,11,1,40872
UAE_022,2023-04,54,21,10,1,34685
UAE_022,2023-05,86,34,17,1,159052
UAE_022,2023-06,53,21,10,1,84505
UAE_022,2023-07,154,61,30,2,167714
UAE_022,2023-08,56,22,11,2,30411
UAE_022,2023-09,150,60,30,5,180855
UAE_022,2023-10,56,22,11,1,38572
UAE_022,2023-11,78,31,15,2,51677
UAE_022,2023-12,76,30,15,1,140941
UAE_022,2024-01,39,15,7,1,20125
UAE_022,2024-02,22,8,4,1,35592
UAE_022,2024-03,63,25,12,1,103512
UAE_022,2024-04,28,11,5,1,41142
UAE_022,2024-05,98,39,19,2,124636
UAE_022,2024-06,89,35,17,2,66640
UAE_022,2024-07,44,17,8,1,61353
UAE_022,2024-08,50,20,10,1,60031
UAE_022,2024-09,77,30,15,1,128825
UAE_022,2024-10,131,52,26,2,93167
UAE_022,2024-11,27,10,5,1,38768
UAE_022,2024-12,54,21,10,1,86645
UAE_022,2025-01,143,57,28,4,147148
UAE_022,2025-02,18,7,3,1,27510
UAE_022,2025-03,25,10,5,1,30029
UAE_022,2025-04,31,12,6,1,26644
UAE_022,2025-05,127,50,25,4,195923
UAE_022,2025-06,86,34,17,2,134856
UAE_022,2025-07,106,42,21,2,63952
UAE_022,2025-08,112,44,22,2,101877
UAE_022,2025-09,136,54,27,2,107623
UAE_022,2025-10,115,46,23,4,135964
UAE_022,2025-11,49,19,9,1,43045
UAE_022,2025-12,62,24,12,1,114442
UAE_023,2023-01,16,6,3,1,14583
UAE_023,2023-02,39,15,7,1,42850
UAE_023,2023-03,27,10,5,1,16310
UAE_023,2023-04,54,21,10,2,18203
UAE_023,2023-05,43,17,8,1,42394
UAE_023,2023-06,16,6,3,1,12000
UAE_023,2023-07,31,12,6,1,26492
UAE_023,2023-08,84,33,16,2,31819
UAE_023,2023-09,30,12,6,1,26092
UAE_023,2023-10,38,15,7,1,37825
UAE_023,2023-11,64,25,12,1,36901
UAE_023,2023-12,18,7,3,1,17707
UAE_023,2024-01,52,20,10,1,42027
UAE_023,2024-02,23,9,4,1,21066
UAE_023,2024-03,39,15,7,1,31284
UAE_023,2024-04,41,16,8,1,34340
UAE_023,2024-05,82,32,16,2,34589
UAE_023,2024-06,38,15,7,1,32709
UAE_023,2024-07,31,12,6,1,35976
UAE_023,2024-08,35,14,7,1,29288
UAE_023,2024-09,23,9,4,1,12319
UAE_023,2024-10,33,13,6,1,32252
UAE_023,2024-11,53,21,10,1,33347
UAE_023,2024-12,42,16,8,1,15775
UAE_023,2025-01,36,14,7,1,30591
UAE_023,2025-02,21,8,4,1,23738
UAE_023,2025-03,60,24,12,1,22574
UAE_023,2025-04,17,6,3,1,12947
UAE_023,2025-05,42,16,8,1,22544
UAE_023,2025-06,66,26,13,2,64692
UAE_023,2025-07,26,10,5,1,27167
UAE_023,2025-08,68,27,13,2,46601
UAE_023,2025-09,26,10,5,1,12443
UAE_023,2025-10,49,19,9,1,41175
UAE_023,2025-11,23,9,4,1,10606
UAE_023,2025-12,25,10,5,1,9234
UAE_024,2023-01,31,12,6,1,56298
UAE_024,2023-02,81,32,16,2,94484
UAE_024,2023-03,114,45,22,3,94081
UAE_024,2023-04,98,39,19,3,151346
UAE_024,2023-05,54,21,10,2,29589
UAE_024,2023-06,116,46,23,3,164743
UAE_024,2023-07,51,20,10,1,52427
UAE_024,2023-08,54,21,10,1,35387
UAE_024,2023-09,54,21,10,1,61444
UAE_024,2023-10,26,10,5,1,16710
UAE_024,2023-11,30,12,6,1,34385
UAE_024,2023-12,109,43,21,3,150767
UAE_024,2024-01,33,13,6,1,43545
UAE_024,2024-02,42,16,8,1,27615
UAE_024,2024-03,80,32,16,3,109966
UAE_024,2024-04,104,41,20,2,174426
UAE_024,2024-05,98,39,19,3,150313
UAE_024,2024-06,39,15,7,1,58620
UAE_024,2024-07,58,23,11,1,105569
UAE_024,2024-08,47,18,9,1,83455
UAE_024,2024-09,89,35,17,2,126548
UAE_024,2024-10,68,27,13,2,96942
UAE_024,2024-11,25,10,5,1,17227
UAE_024,2024-12,54,21,10,1,93464
UAE_024,2025-01,100,40,20,2,69528
UAE_024,2025-02,50,20,10,1,72395
UAE_024,2025-03,43,17,8,1,52954
UAE_024,2025-04,125,50,25,4,117801
UAE_024,2025-05,126,50,25,4,209978
UAE_024,2025-06,61,24,12,2,95682
UAE_024,2025-07,136,54,27,2,159417
UAE_024,2025-08,31,12,6,1,29969
UAE_024,2025-09,125,50,25,4,173872
UAE_024,2025-10,46,18,9,1,58277
UAE_024,2025-11,111,44,22,3,183848
UAE_024,2025-12,50,20,10,1,48848
UAE_025,2023-01,37,14,7,1,37915
UAE_025,2023-02,10,4,2,1,10392
UAE_025,2023-03,56,22,11,1,22117
UAE_025,2023-04,20,8,4,1,22812
UAE_025,2023-05,30,12,6,1,29159
UAE_025,2023-06,101,40,20,4,105746
UAE_025,2023-07,52,20,10,1,51745
UAE_025,2023-08,43,17,8,1,20106
UAE_025,2023-09,49,19,9,1,28217
UAE_025,2023-10,46,18,9,1,22772
UAE_025,2023-11,35,14,7,1,10636
UAE_025,2023-12,15,6,3,1,16916
UAE_025,2024-01,37,14,7,1,25970
UAE_025,2024-02,62,24,12,2,23312
UAE_025,2024-03,25,10,5,1,22212
UAE_025,2024-04,69,27,13,2,76338
UAE_025,2024-05,44,17,8,1,34512
UAE_025,2024-06,39,15,7,1,42570
UAE_025,2024-07,25,10,5,1,9568
UAE_025,2024-08,24,9,4,1,16560
UAE_025,2024-09,36,14,7,1,35934
UAE_025,2024-10,22,8,4,1,17453
UAE_025,2024-11,16,6,3,1,16894
UAE_025,2024-12,62,24,12,1,56199
UAE_025,2025-01,10,4,2,1,9350
UAE_025,2025-02,33,13,6,1,28095
UAE_025,2025-03,24,9,4,1,19207
UAE_025,2025-04,45,18,9,1,36389
UAE_025,2025-05,73,29,14,1,32567
UAE_025,2025-06,41,16,8,1,22204
UAE_025,2025-07,42,16,8,1,14491
UAE_025,2025-08,17,6,3,1,5287
UAE_025,2025-09,40,16,8,1,35040
UAE_025,2025-10,39,15,7,1,13602
UAE_025,2025-11,36,14,7,1,10936
UAE_025,2025-12,51,20,10,1,58254
UAE_026,2023-01,418,167,83,10,4295844
UAE_026,2023-02,748,299,149,29,3916538
UAE_026,2023-03,369,147,73,14,1629597
UAE_026,2023-04,418,167,83,10,2696493
UAE_026,2023-05,310,124,62,8,2115523
UAE_026,2023-06,443,177,88,9,2257040
UAE_026,2023-07,435,174,87,13,1755961
UAE_026,2023-08,234,93,46,7,749277
UAE_026,2023-09,848,339,169,33,5726767
UAE_026,2023-10,505,202,101,16,1669602
UAE_026,2023-11,402,160,80,6,3928699
UAE_026,2023-12,355,142,71,6,3815994
UAE_026,2024-01,266,106,53,4,2722543
UAE_026,2024-02,339,135,67,10,978535
UAE_026,2024-03,108,43,21,2,917690
UAE_026,2024-04,605,242,121,23,5619416
UAE_026,2024-05,301,120,60,6,1483814
UAE_026,2024-06,202,80,40,3,1545916
UAE_026,2024-07,414,165,82,13,3368102
UAE_026,2024-08,542,216,108,9,4905839
UAE_026,2024-09,513,205,102,20,2319408
UAE_026,2024-10,356,142,71,13,3046334
UAE_026,2024-11,530,212,106,11,3329608
UAE_026,2024-12,309,123,61,10,2519618
UAE_026,2025-01,481,192,96,11,1702995
UAE_026,2025-02,153,61,30,3,680387
UAE_026,2025-03,212,84,42,5,749198
UAE_026,2025-04,632,252,126,12,5239027
UAE_026,2025-05,222,88,44,3,616150
UAE_026,2025-06,528,211,105,17,5315425
UAE_026,2025-07,236,94,47,7,2442947
UAE_026,2025-08,351,140,70,7,2717778
UAE_026,2025-09,170,68,34,6,1251914
UAE_026,2025-10,220,88,44,8,1492724
UAE_026,2025-11,324,129,64,5,1085590
UAE_026,2025-12,609,243,121,22,3701427
UAE_027,2023-01,20,8,4,1,16123
UAE_027,2023-02,25,10,5,1,21735
UAE_027,2023-03,38,15,7,1,15566
UAE_027,2023-04,15,6,3,1,10450
UAE_027,2023-05,47,18,9,1,46655
UAE_027,2023-06,29,11,5,1,15183
UAE_027,2023-07,77,30,15,1,38115
UAE_027,2023-08,52,20,10,1,45921
UAE_027,2023-09,40,16,8,1,41923
UAE_027,2023-10,14,5,2,1,4957
UAE_027,2023-11,28,11,5,1,20211
UAE_027,2023-12,54,21,10,1,61514
UAE_027,2024-01,41,16,8,1,39915
UAE_027,2024-02,19,7,3,1,9489
UAE_027,2024-03,49,19,9,1,48753
UAE_027,2024-04,72,28,14,2,30653
UAE_027,2024-05,54,21,10,1,24812
UAE_027,2024-06,41,16,8,1,39979
UAE_027,2024-07,30,12,6,1,17985
UAE_027,2024-08,54,21,10,2,46196
UAE_027,2024-09,19,7,3,1,8783
UAE_027,2024-10,37,14,7,1,34713
UAE_027,2024-11,51,20,10,2,55148
UAE_027,2024-12,61,24,12,2,63036
UAE_027,2025-01,10,4,2,1,8180
UAE_027,2025-02,35,14,7,1,33855
UAE_027,2025-03,24,9,4,1,16100
UAE_027,2025-04,51,20,10,1,31921
UAE_027,2025-05,30,12,6,1,25886
UAE_027,2025-06,57,22,11,1,27999
UAE_027,2025-07,60,24,12,1,50723
UAE_027,2025-08,23,9,4,1,10267
UAE_027,2025-09,59,23,11,1,45542
UAE_027,2025-10,55,22,11,1,44969
UAE_027,2025-11,42,16,8,1,12859
UAE_027,2025-12,27,10,5,1,27283
UAE_028,2023-01,49,19,9,1,43879
UAE_028,2023-02,10,4,2,1,5019
UAE_028,2023-03,43,17,8,1,37751
UAE_028,2023-04,22,8,4,1,8856
UAE_028,2023-05,49,19,9,1,40343
UAE_028,2023-06,21,8,4,1,11540
UAE_028,2023-07,65,26,13,2,64901
UAE_028,2023-08,56,22,11,1,42414
UAE_028,2023-09,83,33,16,2,46603
UAE_028,2023-10,40,16,8,1,18392
UAE_028,2023-11,39,15,7,1,36804
UAE_028,2023-12,47,18,9,1,48422
UAE_028,2024-01,30,12,6,1,22967
UAE_028,2024-02,28,11,5,1,11983
UAE_028,2024-03,12,4,2,1,10338
UAE_028,2024-04,56,22,11,1,48521
UAE_028,2024-05,19,7,3,1,20321
UAE_028,2024-06,45,18,9,1,51204
UAE_028,2024-07,45,18,9,1,44117
UAE_028,2024-08,69,27,13,2,43633
UAE_028,2024-09,56,22,11,2,29991
UAE_028,2024-10,32,12,6,1,16947
UAE_028,2024-11,26,10,5,1,11374
UAE_028,2024-12,11,4,2,1,5515
UAE_028,2025-01,51,20,10,1,49231
UAE_028,2025-02,73,29,14,2,62092
UAE_028,2025-03,45,18,9,1,43629
UAE_028,2025-04,56,22,11,2,21522
UAE_028,2025-05,58,23,11,1,45109
UAE_028,2025-06,17,6,3,1,8082
UAE_028,2025-07,63,25,12,1,51855
UAE_028,2025-08,69,27,13,2,51346
UAE_028,2025-09,43,17,8,1,14013
UAE_028,2025-10,53,21,10,1,26003
UAE_028,2025-11,21,8,4,1,12936
UAE_028,2025-12,26,10,5,1,9797
UAE_029,2023-01,740,296,148,22,9502656
UAE_029,2023-02,1124,449,224,33,12703336
UAE_029,2023-03,753,301,150,25,14562897
UAE_029,2023-04,949,379,189,32,22541305
UAE_029,2023-05,539,215,107,16,7710744
UAE_029,2023-06,1410,564,282,37,37739400
UAE_029,2023-07,1622,648,324,47,24466970
UAE_029,2023-08,706,282,141,16,5718709
UAE_029,2023-09,353,141,70,13,7707165
UAE_029,2023-10,765,306,153,26,12886651
UAE_029,2023-11,413,165,82,13,6346632
UAE_029,2023-12,281,112,56,4,4039038
UAE_029,2024-01,823,329,164,31,12279451
UAE_029,2024-02,384,153,76,6,4303964
UAE_029,2024-03,366,146,73,8,6876620
UAE_029,2024-04,1738,695,347,66,35330853
UAE_029,2024-05,834,333,166,13,8154377
UAE_029,2024-06,1210,484,242,33,14419371
UAE_029,2024-07,1936,774,387,60,41460881
UAE_029,2024-08,826,330,165,31,19851641
UAE_029,2024-09,911,364,182,19,21066958
UAE_029,2024-10,684,273,136,24,8865090
UAE_029,2024-11,812,324,162,22,7405224
UAE_029,2024-12,364,145,72,9,9126627
UAE_029,2025-01,584,233,116,20,7843898
UAE_029,2025-02,696,278,139,12,11907704
UAE_029,2025-03,897,358,179,21,15248798
UAE_029,2025-04,1470,588,294,41,22750525
UAE_029,2025-05,650,260,130,17,4506213
UAE_029,2025-06,780,312,156,17,19398097
UAE_029,2025-07,593,237,118,17,10795928
UAE_029,2025-08,1548,619,309,38,30673350
UAE_029,2025-09,2596,1038,519,62,53043471
UAE_029,2025-10,1540,616,308,48,14967863
UAE_029,2025-11,916,366,183,16,7153912
UAE_029,2025-12,1217,486,243,37,28954193
UAE_030,2023-01,35,14,7,1,25881
UAE_030,2023-02,24,9,4,1,12284
UAE_030,2023-03,33,13,6,1,13752
UAE_030,2023-04,46,18,9,1,28848
UAE_030,2023-05,85,34,17,2,67545
UAE_030,2023-06,30,12,6,1,22244
UAE_030,2023-07,46,18,9,1,40800
UAE_030,2023-08,55,22,11,1,31048
UAE_030,2023-09,93,37,18,2,48107
UAE_030,2023-10,85,34,17,2,84127
UAE_030,2023-11,11,4,2,1,3815
UAE_030,2023-12,58,23,11,1,51090
UAE_030,2024-01,31,12,6,1,33403
UAE_030,2024-02,17,6,3,1,5356
UAE_030,2024-03,57,22,11,1,26489
UAE_030,2024-04,36,14,7,1,32583
UAE_030,2024-05,65,26,13,1,51116
UAE_030,2024-06,74,29,14,1,70845
UAE_030,2024-07,94,37,18,2,52679
UAE_030,2024-08,59,23,11,1,66731
UAE_030,2024-09,33,13,6,1,36753
UAE_030,2024-10,33,13,6,1,13106
UAE_030,2024-11,16,6,3,1,8598
UAE_030,2024-12,59,23,11,1,23683
UAE_030,2025-01,27,10,5,1,14563
UAE_030,2025-02,14,5,2,1,6394
UAE_030,2025-03,79,31,15,2,34712
UAE_030,2025-04,34,13,6,1,18426
UAE_030,2025-05,45,18,9,1,45364
UAE_030,2025-06,43,17,8,1,36645
UAE_030,2025-07,46,18,9,1,18617
UAE_030,2025-08,80,32,16,1,34202
UAE_030,2025-09,70,28,14,2,36744
UAE_030,2025-10,33,13,6,1,34382
UAE_030,2025-11,62,24,12,1,51978
UAE_030,2025-12,10,4,2,1,4532
UAE_031,2023-01,49,19,9,1,17734
UAE_031,2023-02,53,21,10,1,41605
UAE_031,2023-03,37,14,7,1,45034
UAE_031,2023-04,60,24,12,1,38518
UAE_031,2023-05,102,40,20,2,52773
UAE_031,2023-06,31,12,6,1,11586
UAE_031,2023-07,56,22,11,1,48088
UAE_031,2023-08,38,15,7,1,45676
UAE_031,2023-09,52,20,10,1,39914
UAE_031,2023-10,30,12,6,1,22744
UAE_031,2023-11,68,27,13,1,58857
UAE_031,2023-12,61,24,12,1,22638
UAE_031,2024-01,28,11,5,1,27982
UAE_031,2024-02,78,31,15,1,76334
UAE_031,2024-03,43,17,8,1,25077
UAE_031,2024-04,54,21,10,1,32355
UAE_031,2024-05,67,26,13,1,58512
UAE_031,2024-06,46,18,9,1,52637
UAE_031,2024-07,65,26,13,2,30893
UAE_031,2024-08,44,17,8,1,19898
UAE_031,2024-09,51,20,10,1,64721
UAE_031,2024-10,34,13,6,1,46773
UAE_031,2024-11,36,14,7,1,31762
UAE_031,2024-12,92,36,18,2,51998
UAE_031,2025-01,88,35,17,2,69058
UAE_031,2025-02,23,9,4,1,31861
UAE_031,2025-03,40,16,8,1,48376
UAE_031,2025-04,43,17,8,1,45135
UAE_031,2025-05,36,14,7,1,29384
UAE_031,2025-06,20,8,4,1,12426
UAE_031,2025-07,36,14,7,1,27771
UAE_031,2025-08,13,5,2,1,13385
UAE_031,2025-09,42,16,8,1,55632
UAE_031,2025-10,76,30,15,1,29470
UAE_031,2025-11,29,11,5,1,15704
UAE_031,2025-12,33,13,6,1,15449
UAE_032,2023-01,14,5,2,1,9178
UAE_032,2023-02,67,26,13,1,87885
UAE_032,2023-03,83,33,16,1,155408
UAE_032,2023-04,153,61,30,2,253161
UAE_032,2023-05,122,48,24,3,194225
UAE_032,2023-06,92,36,18,3,94558
UAE_032,2023-07,212,84,42,4,369790
UAE_032,2023-08,87,34,17,1,53153
UAE_032,2023-09,51,20,10,1,80240
UAE_032,2023-10,55,22,11,1,89076
UAE_032,2023-11,95,38,19,3,68153
UAE_032,2023-12,53,21,10,1,59054
UAE_032,2024-01,39,15,7,1,27375
UAE_032,2024-02,59,23,11,1,107116
UAE_032,2024-03,114,45,22,3,214884
UAE_032,2024-04,25,10,5,1,38370
UAE_032,2024-05,129,51,25,5,123826
UAE_032,2024-06,62,24,12,1,35100
UAE_032,2024-07,159,63,31,5,124767
UAE_032,2024-08,123,49,24,3,208024
UAE_032,2024-09,59,23,11,1,62243
UAE_032,2024-10,92,36,18,3,168262
UAE_032,2024-11,82,32,16,2,46807
UAE_032,2024-12,46,18,9,1,43043
UAE_032,2025-01,30,12,6,1,49097
UAE_032,2025-02,30,12,6,1,38101
UAE_032,2025-03,22,8,4,1,31631
UAE_032,2025-04,34,13,6,1,59492
UAE_032,2025-05,59,23,11,1,83728
UAE_032,2025-06,37,14,7,1,63041
UAE_032,2025-07,48,19,9,1,87472
UAE_032,2025-08,62,24,12,2,63289
UAE_032,2025-09,97,38,19,3,115705
UAE_032,2025-10,32,12,6,1,49912
UAE_032,2025-11,22,8,4,1,30816
UAE_032,2025-12,33,13,6,1,16254
UAE_033,2023-01,100,40,20,3,306066
UAE_033,2023-02,520,208,104,18,2838085
UAE_033,2023-03,431,172,86,16,2345562
UAE_033,2023-04,302,120,60,10,1980938
UAE_033,2023-05,206,82,41,5,562272
UAE_033,2023-06,847,338,169,14,3945568
UAE_033,2023-07,396,158,79,9,968521
UAE_033,2023-08,340,136,68,10,969529
UAE_033,2023-09,193,77,38,5,1215302
UAE_033,2023-10,310,124,62,5,2539718
UAE_033,2023-11,652,260,130,21,5649176
UAE_033,2023-12,313,125,62,12,2276690
UAE_033,2024-01,143,57,28,5,765442
UAE_033,2024-02,453,181,90,16,1420417
UAE_033,2024-03,261,104,52,9,2090314
UAE_033,2024-04,149,59,29,4,770066
UAE_033,2024-05,283,113,56,4,1487998
UAE_033,2024-06,254,101,50,8,1300717
UAE_033,2024-07,512,204,102,7,3124827
UAE_033,2024-08,449,179,89,15,3796645
UAE_033,2024-09,788,315,157,28,1981665
UAE_033,2024-10,266,106,53,8,2180768
UAE_033,2024-11,307,122,61,8,1457514
UAE_033,2024-12,133,53,26,4,688952
UAE_033,2025-01,99,39,19,2,353758
UAE_033,2025-02,367,146,73,9,2880025
UAE_033,2025-03,164,65,32,4,1022227
UAE_033,2025-04,256,102,51,7,2359414
UAE_033,2025-05,440,176,88,14,3058352
UAE_033,2025-06,502,200,100,10,3932682
UAE_033,2025-07,269,107,53,10,1210626
UAE_033,2025-08,197,78,39,5,870783
UAE_033,2025-09,232,92,46,4,1266334
UAE_033,2025-10,410,164,82,9,1337185
UAE_033,2025-11,394,157,78,10,2953366
UAE_033,2025-12,235,94,47,3,1150659
UAE_034,2023-01,53,21,10,1,25344
UAE_034,2023-02,18,7,3,1,21365
UAE_034,2023-03,100,40,20,3,73988
UAE_034,2023-04,66,26,13,1,105510
UAE_034,2023-05,129,51,25,3,186042
UAE_034,2023-06,33,13,6,1,24744
UAE_034,2023-07,117,46,23,3,206191
UAE_034,2023-08,109,43,21,2,107472
UAE_034,2023-09,27,10,5,1,12230
UAE_034,2023-10,54,21,10,1,56435
UAE_034,2023-11,80,32,16,2,80601
UAE_034,2023-12,32,12,6,1,24535
UAE_034,2024-01,66,26,13,1,72010
UAE_034,2024-02,58,23,11,1,69066
UAE_034,2024-03,121,48,24,2,184121
UAE_034,2024-04,97,38,19,2,75552
UAE_034,2024-05,100,40,20,3,80261
UAE_034,2024-06,50,20,10,1,29659
UAE_034,2024-07,71,28,14,2,124537
UAE_034,2024-08,125,50,25,3,122993
UAE_034,2024-09,53,21,10,1,85698
UAE_034,2024-10,139,55,27,3,220438
UAE_034,2024-11,104,41,20,3,166661
UAE_034,2024-12,93,37,18,1,73287
UAE_034,2025-01,77,30,15,1,66170
UAE_034,2025-02,39,15,7,1,64214
UAE_034,2025-03,66,26,13,1,116228
UAE_034,2025-04,60,24,12,1,39643
UAE_034,2025-05,57,22,11,1,91704
UAE_034,2025-06,61,24,12,2,34225
UAE_034,2025-07,47,18,9,1,35067
UAE_034,2025-08,64,25,12,2,117413
UAE_034,2025-09,66,26,13,2,56666
UAE_034,2025-10,64,25,12,1,117617
UAE_034,2025-11,95,38,19,3,112525
UAE_034,2025-12,127,50,25,3,138470
UAE_035,2023-01,21,8,4,1,21929
UAE_035,2023-02,20,8,4,1,10012
UAE_035,2023-03,33,13,6,1,25988
UAE_035,2023-04,17,6,3,1,16931
UAE_035,2023-05,46,18,9,1,34409
UAE_035,2023-06,14,5,2,1,5933
UAE_035,2023-07,73,29,14,2,53323
UAE_035,2023-08,53,21,10,1,40700
UAE_035,2023-09,44,17,8,1,35148
UAE_035,2023-10,30,12,6,1,34213
UAE_035,2023-11,63,25,12,1,28423
UAE_035,2023-12,36,14,7,1,25992
UAE_035,2024-01,85,34,17,3,47762
UAE_035,2024-02,13,5,2,1,10734
UAE_035,2024-03,24,9,4,1,25925
UAE_035,2024-04,34,13,6,1,23504
UAE_035,2024-05,17,6,3,1,6674
UAE_035,2024-06,72,28,14,2,49037
UAE_035,2024-07,69,27,13,1,53537
UAE_035,2024-08,44,17,8,1,28441
UAE_035,2024-09,47,18,9,1,37060
UAE_035,2024-10,47,18,9,1,34832
UAE_035,2024-11,22,8,4,1,16165
UAE_035,2024-12,38,15,7,1,14751
UAE_035,2025-01,36,14,7,1,23324
UAE_035,2025-02,26,10,5,1,11842
UAE_035,2025-03,18,7,3,1,9738
UAE_035,2025-04,29,11,5,1,31665
UAE_035,2025-05,36,14,7,1,37567
UAE_035,2025-06,49,19,9,1,43475
UAE_035,2025-07,28,11,5,1,19558
