business_id,month,target_revenue,actual_revenue,target_profit,actual_profit,variance
UAE_014,2023-09,5263,5406,-12897,-12795,2.72
UAE_014,2023-10,4370,4628,-8698,-9703,5.9
UAE_014,2023-11,4792,5257,-5914,-6850,9.7
UAE_014,2023-12,7371,7934,-6376,-6180,7.64
UAE_014,2024-01,3303,3096,-5100,-4924,-6.27
UAE_014,2024-02,2197,2178,-10977,-11006,-0.86
UAE_014,2024-03,20277,20657,-5344,-5053,1.87
UAE_014,2024-04,9989,10666,-6030,-5520,6.78
UAE_014,2024-05,14454,14859,-13575,-12794,2.8
UAE_014,2024-06,4644,4296,-14090,-14649,-7.49
UAE_014,2024-07,7600,7033,-3800,-4362,-7.46
UAE_014,2024-08,12746,11800,-11334,-13260,-7.42
UAE_014,2024-09,6061,6124,-10598,-11078,1.04
UAE_014,2024-10,2505,2366,-2814,-2715,-5.55
UAE_014,2024-11,3701,3716,-3658,-3531,0.41
UAE_014,2024-12,2198,2145,-6500,-5946,-2.41
UAE_014,2025-01,4240,4150,-7139,-8070,-2.12
UAE_014,2025-02,10480,9567,-6371,-6208,-8.71
UAE_014,2025-03,4007,3952,-2388,-2593,-1.37
UAE_014,2025-04,11174,12310,-8954,-10049,10.17
UAE_014,2025-05,14025,14352,-9399,-10825,2.33
UAE_014,2025-06,18110,18379,-5671,-6580,1.49
UAE_014,2025-07,2065,1980,-5984,-6262,-4.12
UAE_014,2025-08,3302,3340,-5996,-6506,1.15
UAE_014,2025-09,4912,4652,-4242,-3871,-5.29
UAE_014,2025-10,11031,12043,-4594,-4793,9.17
UAE_014,2025-11,3443,3590,-4113,-4753,4.27
UAE_014,2025-12,2760,2638,-5821,-5635,-4.42
UAE_015,2023-01,1845,1956,-2230,-2448,6.02
UAE_015,2023-02,1472,1586,-5274,-5376,7.74
UAE_015,2023-03,2859,2611,-3070,-3194,-8.67
UAE_015,2023-04,2135,1948,-2551,-2844,-8.76
UAE_015,2023-05,1259,1211,-5058,-5655,-3.81
UAE_015,2023-06,2578,2779,-7369,-7595,7.8
UAE_015,2023-07,2245,2059,-4414,-4703,-8.29
UAE_015,2023-08,5459,5220,-7718,-7489,-4.38
UAE_015,2023-09,3109,2943,-4996,-4703,-5.34
UAE_015,2023-10,3163,3097,-5906,-5205,-2.09
UAE_015,2023-11,764,838,-5173,-4740,9.69
UAE_015,2023-12,2064,2028,-4530,-4077,-1.74
UAE_015,2024-01,1923,1963,-5311,-4689,2.08
UAE_015,2024-02,1698,1705,-4976,-4751,0.41
UAE_015,2024-03,2666,2496,-6209,-6088,-6.38
UAE_015,2024-04,2624,2431,-3329,-3363,-7.36
UAE_015,2024-05,3274,3616,-873,-887,10.45
UAE_015,2024-06,3415,3527,-5625,-4904,3.28
UAE_015,2024-07,4479,4501,-6646,-7545,0.49
UAE_015,2024-08,2970,2760,-3120,-3560,-7.07
UAE_015,2024-09,3105,3172,-7715,-6975,2.16
UAE_015,2024-10,2446,2272,-1777,-1651,-7.11
UAE_015,2024-11,2849,2727,-774,-855,-4.28
UAE_015,2024-12,1646,1645,-5053,-4998,-0.06
UAE_015,2025-01,2295,2274,-6469,-5805,-0.92
UAE_015,2025-02,3020,2813,-1514,-1364,-6.85
UAE_015,2025-03,2960,3149,-6585,-6193,6.39
UAE_015,2025-04,2914,2790,-3868,-3874,-4.26
UAE_015,2025-05,1766,1957,-2257,-2390,10.82
UAE_015,2025-06,2085,1984,-5952,-6619,-4.84
UAE_015,2025-07,1229,1274,-7809,-7552,3.66
UAE_015,2025-08,2731,2517,-6306,-5761,-7.84
UAE_015,2025-09,1587,1505,-7495,-8185,-5.17
UAE_015,2025-10,3770,3671,-1894,-2090,-2.63
UAE_015,2025-11,1535,1668,-4240,-4025,8.66
UAE_015,2025-12,2844,3062,-2764,-2761,7.67
UAE_016,2023-01,1908,2045,-9734,-8562,7.18
UAE_016,2023-02,997,1059,-8086,-7493,6.22
UAE_016,2023-03,1849,1915,-3974,-4045,3.57
UAE_016,2023-04,3094,3136,-8736,-7789,1.36
UAE_016,2023-05,4030,4108,-8952,-8622,1.94
UAE_016,2023-06,6965,7377,-5671,-5748,5.92
UAE_016,2023-07,2880,2665,-6229,-5834,-7.47
UAE_016,2023-08,7230,7927,-10238,-10342,9.64
UAE_016,2023-09,3824,3921,-2425,-2648,2.54
UAE_016,2023-10,2950,3178,-7135,-6748,7.73
UAE_016,2023-11,1719,1605,-10176,-9496,-6.63
UAE_016,2023-12,2218,2236,-3226,-2940,0.81
UAE_016,2024-01,3311,3072,-2204,-2235,-7.22
UAE_016,2024-02,7541,8321,-6701,-7095,10.34
UAE_016,2024-03,18486,16905,-6203,-7014,-8.55
UAE_016,2024-04,13952,13516,-7031,-7117,-3.12
UAE_016,2024-05,3481,3179,-9301,-9848,-8.68
UAE_016,2024-06,3035,3245,-3696,-3991,6.92
UAE_016,2024-07,3889,3713,-8330,-7881,-4.53
UAE_016,2024-08,11374,10507,-6535,-7390,-7.62
UAE_016,2024-09,3846,3709,-3744,-3528,-3.56
UAE_016,2024-10,8079,8267,-7777,-7130,2.33
UAE_016,2024-11,9331,10363,-7108,-6294,11.06
UAE_016,2024-12,19622,18115,-756,-728,-7.68
UAE_016,2025-01,3411,3653,-5877,-6752,7.09
UAE_016,2025-02,2365,2527,-3960,-3894,6.85
UAE_016,2025-03,2633,2637,-9777,-8641,0.15
UAE_016,2025-04,14145,13558,-5533,-5602,-4.15
UAE_016,2025-05,3103,3415,-12758,-13036,10.05
UAE_016,2025-06,10567,10935,-8501,-8342,3.48
UAE_016,2025-07,3603,3879,-5455,-4851,7.66
UAE_016,2025-08,11211,11839,-10461,-9145,5.6
UAE_016,2025-09,2548,2515,-8177,-9203,-1.3
UAE_016,2025-10,2425,2386,-5009,-4756,-1.61
UAE_016,2025-11,8815,8675,-3824,-4086,-1.59
UAE_016,2025-12,4480,4704,-4728,-5244,5.0
UAE_017,2023-01,301940,306182,68725,60903,1.4
UAE_017,2023-02,765112,793800,178618,204743,3.75
UAE_017,2023-03,387450,389604,25295,26459,0.56
UAE_017,2023-04,81649,77743,-7868,-8419,-4.78
UAE_017,2023-05,354118,376382,24894,23355,6.29
UAE_017,2023-06,433471,419746,57851,57745,-3.17
UAE_017,2023-07,1199558,1167785,283843,246946,-2.65
UAE_017,2023-08,672583,674003,149944,134423,0.21
UAE_017,2023-09,1982859,1811828,246099,217084,-8.63
UAE_017,2023-10,730204,702067,101427,114227,-3.85
UAE_017,2023-11,522517,536622,73989,78200,2.7
UAE_017,2023-12,648282,708926,137259,122772,9.35
UAE_017,2024-01,1160939,1221884,336473,351065,5.25
UAE_017,2024-02,752684,690676,85064,88877,-8.24
UAE_017,2024-03,483393,525068,36443,40562,8.62
UAE_017,2024-04,1067290,1060791,84094,95482,-0.61
UAE_017,2024-05,3754812,3418877,686467,722074,-8.95
UAE_017,2024-06,812469,795852,139564,154970,-2.05
UAE_017,2024-07,2094841,1917929,367883,415704,-8.45
UAE_017,2024-08,4107778,3807249,691245,800444,-7.32
UAE_017,2024-09,710992,723181,181145,176147,1.71
UAE_017,2024-10,264990,243271,7962,7178,-8.2
UAE_017,2024-11,1730127,1690906,373808,330034,-2.27
UAE_017,2024-12,1151785,1182888,414426,391476,2.7
UAE_017,2025-01,471565,507734,120272,109587,7.67
UAE_017,2025-02,277340,280741,56618,52161,1.23
UAE_017,2025-03,876183,871695,135784,147583,-0.51
UAE_017,2025-04,1709592,1794153,269581,283540,4.95
UAE_017,2025-05,858168,837865,130138,130867,-2.37
UAE_017,2025-06,921322,1023275,156324,164178,11.07
UAE_017,2025-07,2916954,2683090,875697,872610,-8.02
UAE_017,2025-08,166251,169063,-31006,-28145,1.69
UAE_017,2025-09,664472,676875,109017,110056,1.87
UAE_017,2025-10,1921824,1785569,412348,393792,-7.09
UAE_017,2025-11,164624,155892,25182,22597,-5.3
UAE_017,2025-12,1415292,1287617,232217,230261,-9.02
UAE_018,2023-01,1968,1933,-4903,-5225,-1.78
UAE_018,2023-02,1364,1355,-4877,-4401,-0.66
UAE_018,2023-03,1448,1362,-3123,-3557,-5.94
UAE_018,2023-04,1164,1213,-5917,-6937,4.21
UAE_018,2023-05,2325,2439,-2374,-2455,4.9
UAE_018,2023-06,2760,2525,-4152,-4571,-8.51
UAE_018,2023-07,1754,1679,-5133,-5323,-4.28
UAE_018,2023-08,8197,7804,-5484,-5724,-4.79
UAE_018,2023-09,3373,3306,-8207,-8146,-1.99
UAE_018,2023-10,1560,1533,-2797,-2437,-1.73
UAE_018,2023-11,2749,2768,-5459,-4898,0.69
UAE_018,2023-12,2719,2489,-3418,-4001,-8.46
UAE_018,2024-01,733,707,-1407,-1320,-3.55
UAE_018,2024-02,2171,2042,-5304,-5053,-5.94
UAE_018,2024-03,1648,1794,-7371,-6623,8.86
UAE_018,2024-04,1940,1811,-3471,-3606,-6.65
UAE_018,2024-05,3633,3405,-1714,-1929,-6.28
UAE_018,2024-06,3891,3554,-6402,-6969,-8.66
UAE_018,2024-07,2161,2013,-1424,-1439,-6.85
UAE_018,2024-08,941,1045,-2619,-2926,11.05
UAE_018,2024-09,3037,3241,-4771,-5537,6.72
UAE_018,2024-10,1223,1234,-3813,-4169,0.9
UAE_018,2024-11,1492,1462,-5504,-4886,-2.01
UAE_018,2024-12,2844,2962,-1282,-1193,4.15
UAE_018,2025-01,824,757,-7113,-6282,-8.13
UAE_018,2025-02,2789,2976,-5184,-4984,6.7
UAE_018,2025-03,1611,1641,-6392,-6385,1.86
UAE_018,2025-04,2673,2851,-1825,-1975,6.66
UAE_018,2025-05,1672,1528,-2709,-3167,-8.61
UAE_018,2025-06,2321,2312,-3321,-3630,-0.39
UAE_018,2025-07,5877,6504,-6959,-7262,10.67
UAE_018,2025-08,3223,3358,-1725,-1539,4.19
UAE_018,2025-09,2289,2088,-6750,-7047,-8.78
UAE_018,2025-10,3328,3332,-2442,-2467,0.12
UAE_018,2025-11,1183,1283,-6740,-6072,8.45
UAE_018,2025-12,1709,1736,-3551,-4016,1.58
UAE_019,2023-01,1735,1670,-5921,-6186,-3.75
UAE_019,2023-02,2059,1968,-7649,-7148,-4.42
UAE_019,2023-03,3147,3250,-1852,-2062,3.27
UAE_019,2023-04,3890,3583,-8832,-8238,-7.89
UAE_019,2023-05,4871,4921,-9024,-8969,1.03
UAE_019,2023-06,3967,3862,-6908,-6442,-2.65
UAE_019,2023-07,5756,5527,-8226,-8355,-3.98
UAE_019,2023-08,6265,6588,-5196,-5637,5.16
UAE_019,2023-09,2398,2519,-1469,-1507,5.05
UAE_019,2023-10,2954,2738,-3262,-3658,-7.31
UAE_019,2023-11,3484,3438,-6026,-5349,-1.32
UAE_019,2023-12,1362,1349,-6345,-5620,-0.95
UAE_019,2024-01,3039,3042,-5139,-4967,0.1
UAE_019,2024-02,2629,2497,-2649,-2994,-5.02
UAE_019,2024-03,3163,3336,-2194,-1992,5.47
UAE_019,2024-04,3648,3659,-5091,-4668,0.3
UAE_019,2024-05,2064,1978,-6205,-6283,-4.17
UAE_019,2024-06,1213,1251,-5114,-5692,3.13
UAE_019,2024-07,3324,3031,-5592,-6166,-8.81
UAE_019,2024-08,2790,2672,-4133,-3884,-4.23
UAE_019,2024-09,1927,1914,-4070,-4320,-0.67
UAE_019,2024-10,2481,2311,-4090,-3958,-6.85
UAE_019,2024-11,2444,2264,-1576,-1619,-7.36
UAE_019,2024-12,2051,1865,-1413,-1380,-9.07
UAE_019,2025-01,2108,1957,-1762,-1772,-7.16
UAE_019,2025-02,3199,3108,-6197,-5746,-2.84
UAE_019,2025-03,4127,3812,-1124,-1010,-7.63
UAE_019,2025-04,1607,1613,-6984,-7018,0.37
UAE_019,2025-05,2905,2958,-5998,-5370,1.82
UAE_019,2025-06,1671,1695,-4804,-4188,1.44
UAE_019,2025-07,3544,3749,-10279,-9202,5.78
UAE_019,2025-08,10529,10184,-7162,-6549,-3.28
UAE_019,2025-09,2385,2171,-10473,-9776,-8.97
UAE_019,2025-10,6421,6282,-8063,-7529,-2.16
UAE_019,2025-11,2132,2252,-7814,-6823,5.63
UAE_019,2025-12,6827,6720,-7447,-6482,-1.57
UAE_020,2023-01,176983,168685,26404,29661,-4.69
UAE_020,2023-02,156034,144977,13199,14643,-7.09
UAE_020,2023-03,346309,378420,82697,77681,9.27
UAE_020,2023-04,153876,152977,233,219,-0.58
UAE_020,2023-05,208770,195406,22353,19717,-6.4
UAE_020,2023-06,455516,463483,62568,66040,1.75
UAE_020,2023-07,645366,638309,41386,41010,-1.09
UAE_020,2023-08,98326,105298,-343,-362,7.09
UAE_020,2023-09,156285,164845,33395,31649,5.48
UAE_020,2023-10,91598,98087,4735,4741,7.08
UAE_020,2023-11,428489,402688,88686,82006,-6.02
UAE_020,2023-12,12337,13616,-17994,-16731,10.37
UAE_020,2024-01,151535,161218,37999,36923,6.39
UAE_020,2024-02,116747,123118,-18978,-18504,5.46
UAE_020,2024-03,188519,193998,11856,12178,2.91
UAE_020,2024-04,55288,54889,-6106,-6024,-0.72
UAE_020,2024-05,87850,85997,6687,6167,-2.11
UAE_020,2024-06,281875,282092,44122,40356,0.08
UAE_020,2024-07,301620,301639,5267,5474,0.01
UAE_020,2024-08,288202,318901,-10824,-11310,10.65
UAE_020,2024-09,388428,359532,-1589,-1721,-7.44
UAE_020,2024-10,138423,135493,21032,22918,-2.12
UAE_020,2024-11,164748,177983,11480,13048,8.03
UAE_020,2024-12,282707,313057,21753,23696,10.74
UAE_020,2025-01,41287,43330,-25986,-24328,4.95
UAE_020,2025-02,321296,326335,45944,42260,1.57
UAE_020,2025-03,126649,115623,-13369,-12511,-8.71
UAE_020,2025-04,52711,54264,1971,1841,2.95
UAE_020,2025-05,401775,366909,73489,69083,-8.68
UAE_020,2025-06,496381,543279,113329,110090,9.45
UAE_020,2025-07,226095,205777,26106,24267,-8.99
UAE_020,2025-08,570541,555875,141954,160740,-2.57
UAE_020,2025-09,654664,619521,61380,69145,-5.37
UAE_020,2025-10,228875,228404,4978,5090,-0.21
UAE_020,2025-11,114991,105025,-6682,-7631,-8.67
UAE_020,2025-12,194717,179367,38087,33557,-7.88
UAE_021,2023-01,214898,236104,9120,8620,9.87
UAE_021,2023-02,361264,369896,-29008,-33317,2.39
UAE_021,2023-03,547695,514559,98227,100629,-6.05
UAE_021,2023-04,1079065,1175204,257712,277416,8.91
UAE_021,2023-05,588930,542218,52905,50036,-7.93
UAE_021,2023-06,2337639,2559620,367894,381602,9.5
UAE_021,2023-07,930368,892693,221310,226289,-4.05
UAE_021,2023-08,851146,855545,133345,153638,0.52
UAE_021,2023-09,1349857,1318621,276403,284428,-2.31
UAE_021,2023-10,639196,617389,94533,86304,-3.41
UAE_021,2023-11,553273,597242,129226,150163,7.95
UAE_021,2023-12,780667,812584,181770,176610,4.09
UAE_021,2024-01,369941,343270,15052,15871,-7.21
UAE_021,2024-02,1044636,974999,113694,102535,-6.67
UAE_021,2024-03,5011999,4594575,985224,951169,-8.33
UAE_021,2024-04,892819,937553,195738,173154,5.01
UAE_021,2024-05,969085,972911,139881,156385,0.39
UAE_021,2024-06,1162822,1233202,371150,422599,6.05
UAE_021,2024-07,1597413,1457746,148432,171085,-8.74
UAE_021,2024-08,681779,671074,23657,21465,-1.57
UAE_021,2024-09,2251805,2279511,592297,662554,1.23
UAE_021,2024-10,1865024,2027337,483977,494050,8.7
UAE_021,2024-11,1166407,1191403,308018,361135,2.14
UAE_021,2024-12,1215445,1132993,103627,111732,-6.78
UAE_021,2025-01,548970,575292,139166,133949,4.79
UAE_021,2025-02,1578663,1497704,482862,462548,-5.13
UAE_021,2025-03,1148080,1258070,143412,148545,9.58
UAE_021,2025-04,901991,845647,186333,183684,-6.25
UAE_021,2025-05,1700712,1554320,436059,457320,-8.61
UAE_021,2025-06,1084209,1014729,283675,286146,-6.41
UAE_021,2025-07,2186545,2200879,383587,373837,0.66
UAE_021,2025-08,977979,916072,146565,165768,-6.33
UAE_021,2025-09,1250344,1241839,143507,125924,-0.68
UAE_021,2025-10,2365015,2189759,439820,501714,-7.41
UAE_021,2025-11,574487,552794,69832,73068,-3.78
UAE_021,2025-12,1370990,1324798,379631,392563,-3.37
UAE_022,2023-01,1199,1265,-2397,-2457,5.5
UAE_022,2023-02,1554,1626,-1943,-1748,4.63
UAE_022,2023-03,1673,1717,-6416,-6534,2.63
UAE_022,2023-04,1691,1691,-6105,-6122,0.0
UAE_022,2023-05,4968,5262,-6113,-6620,5.92
UAE_022,2023-06,4610,4837,-4612,-5330,4.92
UAE_022,2023-07,6391,6800,-14621,-13711,6.4
UAE_022,2023-08,3703,3374,-7033,-6243,-8.88
UAE_022,2023-09,22361,20974,-4379,-3874,-6.2
UAE_022,2023-10,1889,1879,-5379,-4876,-0.53
UAE_022,2023-11,3149,3276,-7438,-7717,4.03
UAE_022,2023-12,4508,4314,-7165,-7000,-4.3
UAE_022,2024-01,1245,1205,-4327,-4921,-3.21
UAE_022,2024-02,3906,4146,-2003,-2141,6.14
UAE_022,2024-03,4326,4189,-8025,-7881,-3.17
UAE_022,2024-04,3821,4189,-2528,-2588,9.63
UAE_022,2024-05,7804,7858,-11442,-10898,0.69
UAE_022,2024-06,5462,5000,-11159,-11629,-8.46
UAE_022,2024-07,5032,4871,-3938,-3817,-3.2
UAE_022,2024-08,3889,3996,-6839,-7584,2.75
UAE_022,2024-09,5140,5429,-9469,-10800,5.62
UAE_022,2024-10,4392,4185,-10293,-10669,-4.71
UAE_022,2024-11,3885,4148,-3308,-3175,6.77
UAE_022,2024-12,3855,4123,-5803,-5255,6.95
UAE_022,2025-01,12400,12616,-6903,-6673,1.74
UAE_022,2025-02,3765,3980,-1003,-1141,5.71
UAE_022,2025-03,3078,3301,-2411,-2181,7.24
UAE_022,2025-04,2840,2699,-2648,-2864,-4.96
UAE_022,2025-05,27720,26139,-7569,-7496,-5.7
UAE_022,2025-06,12340,11296,-4204,-4932,-8.46
UAE_022,2025-07,4319,4455,-10001,-10975,3.15
UAE_022,2025-08,7087,6680,-8262,-8268,-5.74
UAE_022,2025-09,5213,5457,-9212,-9293,4.68
UAE_022,2025-10,20238,18680,-6976,-6670,-7.7
UAE_022,2025-11,2579,2622,-9928,-8663,1.67
UAE_022,2025-12,5191,5152,-10768,-9368,-0.75
UAE_023,2023-01,1929,1993,-2688,-2844,3.32
UAE_023,2023-02,2398,2430,-5075,-5254,1.33
UAE_023,2023-03,1571,1507,-2576,-2966,-4.07
UAE_023,2023-04,1890,1775,-5209,-4807,-6.08
UAE_023,2023-05,2730,2805,-5126,-5734,2.75
UAE_023,2023-06,2474,2404,-1712,-1831,-2.83
UAE_023,2023-07,2682,2730,-2646,-2938,1.79
UAE_023,2023-08,2269,2353,-5505,-5443,3.7
UAE_023,2023-09,2297,2521,-5017,-4692,9.75
UAE_023,2023-10,2440,2703,-5937,-5452,10.78
UAE_023,2023-11,1574,1450,-4783,-5059,-7.88
UAE_023,2023-12,2399,2323,-2180,-2089,-3.17
UAE_023,2024-01,1952,1888,-5005,-5051,-3.28
UAE_023,2024-02,2325,2181,-2708,-2486,-6.19
UAE_023,2024-03,2165,2110,-7632,-6729,-2.54
UAE_023,2024-04,2216,2403,-3494,-3264,8.44
UAE_023,2024-05,2716,2658,-5163,-5977,-2.14
UAE_023,2024-06,2810,2863,-3182,-3505,1.89
UAE_023,2024-07,4347,4047,-2659,-2551,-6.9
UAE_023,2024-08,2718,2785,-3549,-3996,2.47
UAE_023,2024-09,1642,1730,-2158,-2267,5.36
UAE_023,2024-10,3066,2897,-2961,-3022,-5.51
UAE_023,2024-11,1695,1699,-6767,-6286,0.24
UAE_023,2024-12,945,985,-4852,-4679,4.23
UAE_023,2025-01,2228,2135,-2691,-3111,-4.17
UAE_023,2025-02,2961,3005,-1708,-1630,1.49
UAE_023,2025-03,1080,1034,-6931,-6715,-4.26
UAE_023,2025-04,2680,2623,-2019,-2231,-2.13
UAE_023,2025-05,1894,1879,-7319,-7667,-0.79
UAE_023,2025-06,6482,7086,-5448,-5208,9.32
UAE_023,2025-07,3958,3975,-1746,-2012,0.43
UAE_023,2025-08,4710,4979,-6520,-7225,5.71
UAE_023,2025-09,1580,1703,-3807,-3698,7.78
UAE_023,2025-10,2509,2739,-6096,-5627,9.17
UAE_023,2025-11,1366,1364,-2180,-2450,-0.15
UAE_023,2025-12,897,997,-3192,-3014,11.15
UAE_024,2023-01,4033,3847,-2724,-2599,-4.61
UAE_024,2023-02,4907,5024,-8539,-8049,2.38
UAE_024,2023-03,5999,5798,-11901,-10580,-3.35
UAE_024,2023-04,16944,15895,-3171,-3401,-6.19
UAE_024,2023-05,3211,3169,-7194,-6444,-1.31
UAE_024,2023-06,18368,17220,-10727,-11546,-6.25
UAE_024,2023-07,3089,3241,-9756,-8917,4.92
UAE_024,2023-08,1983,2056,-7754,-7212,3.68
UAE_024,2023-09,3727,3393,-4905,-4975,-8.96
UAE_024,2023-10,1661,1791,-2475,-2533,7.83
UAE_024,2023-11,2904,2816,-3044,-2720,-3.03
UAE_024,2023-12,10549,9660,-8569,-7574,-8.43
UAE_024,2024-01,3097,3010,-2433,-2818,-2.81
UAE_024,2024-02,1755,1608,-3665,-3431,-8.38
UAE_024,2024-03,10287,10432,-6752,-6073,1.41
UAE_024,2024-04,8963,9529,-8783,-8201,6.31
UAE_024,2024-05,15603,14216,-9805,-8693,-8.89
UAE_024,2024-06,4659,5131,-3997,-4207,10.13
UAE_024,2024-07,6040,6196,-4752,-5340,2.58
UAE_024,2024-08,5739,6173,-4988,-4411,7.56
UAE_024,2024-09,8237,9143,-7383,-8238,11.0
UAE_024,2024-10,8255,8387,-7247,-6636,1.6
UAE_024,2024-11,1951,1843,-2862,-2844,-5.54
UAE_024,2024-12,4275,4448,-5766,-5031,4.05
UAE_024,2025-01,3323,3397,-6153,-7130,2.23
UAE_024,2025-02,3898,3666,-9032,-8541,-5.95
UAE_024,2025-03,3109,3424,-3600,-3414,10.13
UAE_024,2025-04,14677,14324,-4596,-4576,-2.41
UAE_024,2025-05,29482,28014,-5438,-6017,-4.98
UAE_024,2025-06,10619,11354,-2226,-2536,6.92
UAE_024,2025-07,8201,8639,-12146,-13342,5.34
UAE_024,2025-08,3459,3602,-4003,-4284,4.13
UAE_024,2025-09,21963,23803,-6065,-5921,8.38
UAE_024,2025-10,3783,4092,-6101,-6886,8.17
UAE_024,2025-11,18625,19346,-8035,-7076,3.87
UAE_024,2025-12,2874,2638,-3320,-3510,-8.21
UAE_025,2023-01,2079,2220,-3502,-3149,6.78
UAE_025,2023-02,2219,2210,-614,-599,-0.41
UAE_025,2023-03,964,929,-3807,-4270,-3.63
UAE_025,2023-04,2876,2920,-1221,-1107,1.53
UAE_025,2023-05,2576,2733,-2608,-2439,6.09
UAE_025,2023-06,14336,15890,-3001,-3083,10.84
UAE_025,2023-07,2978,3199,-5932,-5178,7.42
UAE_025,2023-08,1308,1443,-4162,-3797,10.32
UAE_025,2023-09,1618,1722,-4433,-4116,6.43
UAE_025,2023-10,1461,1356,-5736,-5688,-7.19
UAE_025,2023-11,781,746,-5626,-5261,-4.48
UAE_025,2023-12,2466,2589,-2245,-2002,4.99
UAE_025,2024-01,1814,1667,-3114,-3629,-8.1
UAE_025,2024-02,1967,1810,-6345,-5625,-7.98
UAE_025,2024-03,2404,2247,-2452,-2307,-6.53
UAE_025,2024-04,6293,6333,-5047,-5147,0.64
UAE_025,2024-05,2388,2496,-4058,-3871,4.52
UAE_025,2024-06,3653,3726,-2294,-2338,2.0
UAE_025,2024-07,1175,1291,-3561,-3140,9.87
UAE_025,2024-08,2338,2450,-2555,-2331,4.79
UAE_025,2024-09,2981,3245,-2378,-2494,8.86
UAE_025,2024-10,2407,2548,-4248,-4120,5.86
UAE_025,2024-11,3209,3013,-1377,-1554,-6.11
UAE_025,2024-12,2349,2340,-5127,-5527,-0.38
UAE_025,2025-01,2098,2284,-1305,-1472,8.87
UAE_025,2025-02,2021,2189,-3288,-3231,8.31
UAE_025,2025-03,2487,2346,-1463,-1360,-5.67
UAE_025,2025-04,2493,2458,-5641,-4940,-1.4
UAE_025,2025-05,1361,1498,-7046,-7516,10.07
UAE_025,2025-06,1905,1976,-3655,-3604,3.73
UAE_025,2025-07,1268,1325,-4579,-4110,4.5
UAE_025,2025-08,1210,1271,-1781,-1617,5.04
UAE_025,2025-09,3100,2998,-3542,-3850,-3.29
UAE_025,2025-10,1239,1146,-3838,-3876,-7.51
UAE_025,2025-11,845,904,-6077,-6377,6.98
UAE_025,2025-12,3344,3147,-4518,-4697,-5.89
UAE_026,2023-01,288512,274213,33289,31754,-4.96
UAE_026,2023-02,486618,456959,66287,60494,-6.09
UAE_026,2023-03,190960,174239,35850,31549,-8.76
UAE_026,2023-04,184348,198410,-10027,-10113,7.63
UAE_026,2023-05,225069,211103,9207,9870,-6.21
UAE_026,2023-06,175109,168619,-48009,-43390,-3.71
UAE_026,2023-07,203238,187197,1718,1737,-7.89
UAE_026,2023-08,77772,78673,-8817,-9509,1.16
UAE_026,2023-09,782750,764086,71227,82873,-2.38
UAE_026,2023-10,163615,177209,10833,12362,8.31
UAE_026,2023-11,155954,168924,-265,-237,8.32
UAE_026,2023-12,165378,172761,12346,12152,4.46
UAE_026,2024-01,118984,115415,11649,13179,-3.0
UAE_026,2024-02,85070,87812,-18945,-18976,3.22
UAE_026,2024-03,42894,43192,-543,-607,0.69
UAE_026,2024-04,749681,780216,136604,130969,4.07
UAE_026,2024-05,102144,106422,-2408,-2367,4.19
UAE_026,2024-06,104290,101495,-6006,-5760,-2.68
UAE_026,2024-07,473682,440889,98208,87169,-6.92
UAE_026,2024-08,327072,362917,23208,25426,10.96
UAE_026,2024-09,378538,371947,70079,82320,-1.74
UAE_026,2024-10,399796,425971,47734,52852,6.55
UAE_026,2024-11,239363,252114,36030,36977,5.33
UAE_026,2024-12,273622,266150,33555,31445,-2.73
UAE_026,2025-01,127817,130045,-24388,-26667,1.74
UAE_026,2025-02,35704,33894,-11132,-10559,-5.07
UAE_026,2025-03,55788,58827,-4479,-5120,5.45
UAE_026,2025-04,347111,379205,27961,27995,9.25
UAE_026,2025-05,26175,28024,-18182,-20107,7.06
UAE_026,2025-06,752794,825103,180418,206320,9.61
UAE_026,2025-07,313904,342241,54552,56666,9.03
UAE_026,2025-08,224789,224029,-7781,-8118,-0.34
UAE_026,2025-09,184477,176433,7878,7195,-4.36
UAE_026,2025-10,240400,235850,67375,60117,-1.89
UAE_026,2025-11,54888,58446,-26463,-27341,6.48
UAE_026,2025-12,536093,510195,53878,61775,-4.83
UAE_027,2023-01,1500,1652,-3035,-3356,10.13
UAE_027,2023-02,1844,1849,-2771,-3077,0.27
UAE_027,2023-03,878,959,-3275,-3536,9.23
UAE_027,2023-04,1654,1783,-1262,-1283,7.8
UAE_027,2023-05,3116,2915,-3784,-3793,-6.45
UAE_027,2023-06,1724,1659,-2350,-2484,-3.77
UAE_027,2023-07,1483,1571,-6212,-7179,5.93
UAE_027,2023-08,2827,2802,-5169,-5353,-0.88
UAE_027,2023-09,3118,3038,-4426,-3929,-2.57
UAE_027,2023-10,1079,1062,-1837,-1613,-1.58
UAE_027,2023-11,1681,1805,-1510,-1738,7.38
UAE_027,2023-12,2788,2690,-4800,-4457,-3.52
UAE_027,2024-01,2155,2242,-3976,-3834,4.04
UAE_027,2024-02,1141,1263,-2193,-2411,10.69
UAE_027,2024-03,2835,2596,-4667,-5430,-8.43
UAE_027,2024-04,2608,2452,-5832,-5335,-5.98
UAE_027,2024-05,1563,1452,-6784,-7485,-7.1
UAE_027,2024-06,3509,3280,-2643,-3029,-6.53
UAE_027,2024-07,1852,2023,-4656,-4111,9.23
UAE_027,2024-08,6171,5858,-6325,-6952,-5.07
